exit_week,trades,wins,losses,win_rate,gross_profit,gross_loss,net_pnl,avg_pnl,max_win,max_loss,profit_factor,avg_duration,cumulative_pnl
2026-01-12/2026-01-18,15,9,6,0.6,14242.714221478353,2465.5290129828913,11777.185208495459,785.1456805663639,3470.954313692715,-584.9862196541551,5.7767376276975835,0 days 14:34:00,388676.68573368323
2026-01-19/2026-01-25,35,21,14,0.6,27062.545078558913,9766.119381304086,17296.42569725483,494.18359135013793,6165.79470589496,-1055.4961100794885,2.7710643318948662,0 days 04:24:00,405973.11143093806
2026-01-26/2026-02-01,40,23,17,0.575,23279.918825149354,9459.114230042547,13820.804595106809,345.5201148776702,4588.747002507567,-1264.744923281839,2.4611098099662807,0 days 03:25:07.500000,419793.91602604487
2026-02-02/2026-02-08,22,12,10,0.5454545454545454,14585.914317415734,6300.190478059598,8285.723839356138,376.6238108798245,2642.898479104005,-1596.5162485837752,2.3151544970284874,0 days 03:29:19.090909090,428079.639865401
2026-02-09/2026-02-15,48,23,25,0.4791666666666667,29568.030675429713,18353.97899597253,11214.051679457183,233.626076655358,3230.523675265822,-1745.4308539628798,1.6109874966032114,0 days 02:03:07.500000,439293.6915448582
2026-02-16/2026-02-22,26,13,13,0.5,10679.58582120245,8407.274591454443,2272.3112297480043,87.39658575953862,2009.1185249083949,-1241.2027535368893,1.2702791737119772,0 days 05:57:06.923076923,441566.0027746062
2026-02-23/2026-03-01,28,17,11,0.6071428571428571,14827.685651196418,5515.799626675125,9311.886024521293,332.5673580186176,1907.4746587659276,-1369.5022691735303,2.688220503784764,0 days 07:20:21.428571428,450877.88879912754
2026-03-02/2026-03-08,31,14,17,0.45161290322580644,13956.841179233563,9995.655372996851,3961.1858062367132,127.78018729795849,3172.9672938584913,-1347.437005678536,1.3962907541748397,0 days 04:12:34.838709677,454839.07460536424
2026-03-09/2026-03-15,16,8,8,0.5,9388.208591428629,3570.2848205674445,5817.923770861185,363.6202356788241,3141.1329299211134,-1141.855975282482,2.629540516584475,0 days 06:19:41.250000,460656.9983762254
2026-03-16/2026-03-22,22,12,10,0.5454545454545454,9711.325590590648,5249.511946702889,4461.813643887759,202.80971108580724,3004.9363017081846,-1018.6024251635288,1.8499482788471666,0 days 09:04:05.454545454,465118.81202011317
2026-03-23/2026-03-29,17,9,8,0.5294117647058824,5822.405738128694,5434.9587023306685,387.44703579802547,22.791002105766204,1326.639544052398,-1291.8328966914103,1.0712879447698245,0 days 05:01:45.882352941,465506.2590559112
2026-03-30/2026-04-05,24,14,10,0.5833333333333334,13550.427620839402,8285.993130131452,5264.434490707949,219.35143711283123,3532.546678185426,-1307.4829623102958,1.6353414018126797,0 days 06:40:37.500000,470770.69354661915
