trade_num,original_pnl,adjusted_pnl,skipped,slippage_cost,spread_cost,lot_penalty,balance_theo,balance_real
436,-90.61933082129241,-57.47831669722849,False,5.398241512577683,0.0,-38.5392556366416,5735.1857148299705,4243.667705051092
437,3.2305854222692574,-4.549489979318923,False,1.5527373178475614,4.875,1.3523380837406194,5738.41630025224,4239.118215071772
438,308.87777794934055,173.55559000875726,False,1.1495134501616724,4.875,129.29767449042163,6047.29407820158,4412.67380508053
439,-237.08446669872873,-139.1068527463454,False,3.965662252538414,4.875,-106.81827620492176,5810.209611502852,4273.566952334184
440,-87.51483157827471,-60.09121051743092,False,4.920330300031663,4.875,-37.21895136087545,5722.694779924577,4213.475741816753
441,62.296784529910695,25.867152019754414,False,5.47690875344948,4.875,26.0777237567068,5784.991564454488,4239.342893836507
442,304.59567699216626,166.17953889885766,False,4.000447878249393,4.875,129.54069021505921,6089.587241446654,4405.522432735364
443,295.14682171805487,157.63781659560777,False,4.5307667659608,0.0,132.9782383564863,6384.7340631647085,4563.160249330972
444,-62.437021564069255,-38.82028771533841,False,1.4260056507190073,4.875,-29.917739499449848,6322.297041600639,4524.339961615634
445,-232.19568850544326,-128.9397414657534,False,1.8564843576253658,4.875,-109.98743139731523,6090.101353095196,4395.400220149881
446,48.00116811917903,20.00761265895041,False,6.366655538400701,0.0,21.626899921827917,6138.102521214375,4415.407832808831
447,490.3526602744988,261.15792676678717,False,5.338084251962197,0.0,223.85664925574946,6628.455181488874,4676.565759575618
448,499.52540068029623,243.3671722802091,False,4.043383618930412,4.875,247.2398447811567,7127.98058216917,4919.9329318558275
449,290.2573108785748,124.27951253368127,False,6.479744886213499,4.875,154.62305345868,7418.237893047744,5044.212444389509
450,23.031898045756055,8.297256808056137,False,2.077472041383527,0.0,12.657169196316392,7441.2697910935,5052.509701197565
451,804.2574282646098,357.89913968629935,False,1.1443550746870785,0.0,445.2139335036233,8245.52721935811,5410.408840883864
452,-231.73415181530805,-104.08839584048938,False,5.772205592381303,4.875,-138.29296156719994,8013.7930675428015,5306.320445043375
453,-134.18965073695801,-59.23820514655812,False,3.325850672825616,0.0,-78.2772962632255,7879.603416805843,5247.082239896817
454,59.20181948815997,5.653752892629459,False,6.43176383964172,13.0,34.116302755888796,7938.805236294003,5252.735992789446
455,-218.53808234347102,-95.99490530608979,False,4.172181632362473,0.0,-126.71535866974368,7720.267153950533,5156.741087483356
456,467.19830856109763,197.71473537496374,False,3.663845901371483,0.0,265.8197272847624,8187.46546251163,5354.455822858319
457,-405.7564832898067,-168.24666799488097,False,3.305008120975841,0.0,-240.81482341590154,7781.708979221823,5186.209154863438
458,-73.40472294731065,-42.26034720560514,False,6.015807484532218,4.875,-42.03518322623772,7708.304256274512,5143.948807657833
459,74.91323669852437,22.9508180161114,False,4.464370216011177,4.875,42.62304846640179,7783.217492973036,5166.899625673944
460,-54.986674339390504,-33.30351170738585,False,4.9299329298685395,4.875,-31.48809556187319,7728.230818633646,5133.596113966558
461,439.1776893998548,187.01330131938818,False,2.287426870204424,0.0,249.87696121026218,8167.408508033501,5320.609415285946
462,378.60779388870776,148.2101296309655,False,5.695477640866924,0.0,224.70218661687534,8546.01630192221,5468.819544916912
463,-61.02935857856937,-34.500486399284284,False,5.785893204530625,4.875,-37.18976538381571,8484.98694334364,5434.319058517627
464,110.52281430714568,40.553154652627576,False,2.9597643659337054,0.0,67.00989528858439,8595.509757650785,5474.872213170254
465,882.1136433899308,338.7687874518326,False,3.1357254900009783,0.0,540.2091304480971,9477.623401040715,5813.641000622087
466,52.11445610107603,13.746690527379794,False,4.60347007159064,0.0,33.7642955021056,9529.73785714179,5827.387691149466
467,-331.7100400914669,-117.6806084759818,False,1.698076975468883,0.0,-215.727508590954,9198.027817050322,5709.707082673484
468,959.9223845243351,345.51878659737866,False,2.279178809989213,0.0,612.1244191169673,10157.950201574658,6055.225869270863
469,65.50016641468824,12.824356307480713,False,3.8467510657719974,4.875,43.95405904143553,10223.450367989346,6068.050225578344
470,-350.12800881057126,-117.77657148018287,False,3.3556535682314776,0.0,-235.7070908986199,9873.322359178776,5950.273654098161
471,347.5400546229337,112.5322364925639,False,4.879944123292089,0.0,230.12787400707774,10220.86241380171,6062.8058905907255
472,317.2740785780289,102.50672977077679,False,1.177609633807825,0.0,213.5897391734443,10538.13649237974,6165.312620361502
473,562.9892565803646,174.56382155716724,False,3.5973355885177214,0.0,384.82809943467964,11101.125748960103,6339.876441918669
474,-235.74884181057465,-74.79256843532039,False,4.209082863292056,0.0,-165.1653562385463,10865.376907149528,6265.083873483349
475,-53.89217549774317,-18.124698074394278,False,1.5933558971724464,0.0,-37.36083332052134,10811.484731651784,6246.959175408954
476,152.2680244482036,43.086592199832445,False,3.909711642205702,0.0,105.27172060616545,10963.752756099988,6290.045767608786
477,201.4785238796045,59.776721956681335,False,1.6496572749053982,0.0,140.05214464801776,11165.231279979593,6349.822489565468
478,-5.725127317906981,-4.435872455417798,False,2.721762479996546,0.0,-4.011017342485729,11159.506152661686,6345.38661711005
479,562.1396302898936,166.51068234459274,False,1.794596185315541,0.0,393.83435175998534,11721.64578295158,6511.897299454643
480,116.79882289189504,27.304190381443934,False,1.0022933946626131,4.875,83.61733911578848,11838.444605843475,6539.201489836087
481,1264.196335339533,349.34108157433116,False,5.770248577223122,0.0,909.0850051879788,13102.640941183008,6888.542571410418
482,89.51933449066205,19.04476591582215,False,3.6758773559194844,0.0,66.79869121892041,13192.16027567367,6907.587337326239
483,-538.9642581162265,-137.24268946693203,False,1.1406040840465457,0.0,-402.86217273334097,12653.196017557444,6770.344647859307
484,213.45234585695806,54.081429639378094,False,2.0902403229792896,0.0,157.2806758946007,12866.648363414402,6824.426077498685
485,-514.1522047509694,-139.56885449902916,False,1.4938014547365366,4.875,-380.95215170667683,12352.496158663433,6684.857222999656
486,145.8203994487068,28.76443281448504,False,5.771485955435717,4.875,106.40948067878607,12498.31655811214,6713.621655814141
487,352.6827067424292,88.69460199325813,False,5.605586975305808,0.0,258.3825177738653,12850.999264854569,6802.3162578074
488,-396.66683520639833,-106.48531938109433,False,3.7218905711465604,0.0,-293.9034063964506,12454.33242964817,6695.830938426306
489,-381.6829915528915,-119.18189466646066,False,4.127618850179534,13.0,-279.6287157366104,12072.649438095279,6576.649043759845
490,-394.43661977852315,-113.7450275034613,False,4.784635299449375,0.0,-285.47622757451126,11678.212818316755,6462.904016256383
491,-241.2356513779162,-73.53981404529719,False,4.615342223035431,0.0,-172.31117955565443,11436.97716693884,6389.364202211086
492,326.7597574060097,93.42437507906281,False,1.5639264924516487,0.0,231.77145583449524,11763.736924344848,6482.788577290149
493,-171.61658447400168,-54.871083013000515,False,1.2413715147045719,4.875,-122.86187297570574,11592.120339870846,6427.917494277149
494,342.93713236116247,99.96396859371325,False,5.785912813113357,4.875,232.3122509543359,11935.057472232009,6527.881462870862
495,559.7307855624844,151.29444956092115,False,5.054931881113578,0.0,403.3814041204496,12494.788257794493,6679.175912431783
496,-113.53176561031881,-33.13794527921946,False,2.781858217636894,0.0,-83.17567854873624,12381.256492184175,6646.037967152563
497,653.600283838449,165.6373756622003,False,5.186625369640802,4.875,477.90128280660787,13034.856776022623,6811.675342814764
498,373.88528250398076,85.01036455358728,False,5.493534044366994,4.875,278.5063839060265,13408.742058526605,6896.685707368351
499,86.49343781317319,20.508963951288475,False,1.0068165992521216,0.0,64.97765726263259,13495.235496339777,6917.194671319639
500,132.35420309703568,29.59708723951126,False,3.163854121141136,0.0,99.59326173638328,13627.589699436812,6946.79175855915
501,-83.56473579610775,-23.935585156192364,False,3.454032264989482,0.0,-63.083182904904874,13544.024963640704,6922.856173402958
502,288.83293122589123,68.91045137486155,False,2.230664690628912,0.0,217.69181516040078,13832.857894866596,6991.76662477782
503,1458.8455234229411,342.83627004231715,False,4.6668757120164654,4.875,1106.4673776686077,15291.703418289537,7334.6028948201365
504,652.0546275932271,139.29668958923182,False,3.073316435490245,0.0,509.684621568505,15943.758045882763,7473.899584409368
505,-229.25212249372234,-69.45817495627296,False,3.6224798739042634,17.875,-181.29142741135365,15714.50592338904,7404.441409453095
506,-311.8949185662849,-74.03001269342849,False,3.07558079379186,4.875,-245.81548666664827,15402.611004822757,7330.411396759666
507,-78.53993440301707,-20.923139872184848,False,3.923154070666003,0.0,-61.539948601498224,15324.071070419739,7309.488256887481
508,-36.76125752974471,-13.458323930263962,False,5.466746206406416,0.0,-28.76967980588716,15287.309812889995,7296.029932957217
509,400.6126958182114,81.51928590171997,False,1.075735019286898,4.875,313.14267489720453,15687.922508708207,7377.549218858937
510,-609.4471770015667,0.0,True,0.0,0.0,0.0,15078.47533170664,7377.549218858937
511,-20.997474051198335,-10.582077643833266,False,5.936618782948678,0.0,-16.352015190313747,15057.477857655442,7366.967141215104
512,-440.40024709786667,-103.6166603176035,False,1.3079773313498237,4.875,-342.96656411161297,14617.077610557575,7263.3504808975
513,-379.10266516600046,-92.96346997809528,False,1.535350077181921,4.875,-292.54954526508715,14237.974945391574,7170.387010919405
514,1398.3139276027523,319.2849388060885,False,2.5489227833396235,4.875,1071.6050660133242,15636.288872994326,7489.6719497254935
515,-47.96300275966814,-14.158760257815493,False,3.9538660536307813,0.0,-37.75810855548343,15588.325870234657,7475.513189467678
516,419.35130683329186,84.6732476175006,False,4.931732475083145,0.0,329.7463267407081,16007.67717706795,7560.186437085178
517,22.16500643182144,2.9692890076094978,False,1.6484206656866351,0.0,17.547296758525306,16029.842183499772,7563.1557260927875
518,-487.3731469120753,-103.51351914436736,False,1.9774468710183388,0.0,-385.8370746387263,15542.469036587696,7459.64220694842
519,-513.5267242443914,-111.76436286370178,False,1.5654950000984595,0.0,-403.3278563807881,15028.942312343304,7347.877844084718
520,-404.9515253862939,-96.28439884930849,False,6.295170985687629,0.0,-314.96229752267305,14623.99078695701,7251.5934452354095
521,537.6504866830305,105.73625102194522,False,4.015001645413347,13.0,414.89923401567194,15161.641273640042,7357.329696257355
522,-324.598676840406,-77.72900937767547,False,6.231503465691779,0.0,-253.1011709284223,14837.042596799636,7279.600686879679
523,-81.69036771981182,-24.1764666561461,False,5.860240709999953,0.0,-63.37414177366567,14755.352229079825,7255.424220223534
524,688.1168090466912,151.33186602001254,False,4.35066996340173,0.0,532.4342730632769,15443.469038126515,7406.756086243547
525,122.41141903503818,15.55914358698422,False,5.947627756774012,4.875,96.02964769127995,15565.880457161553,7422.315229830531
526,57.513090005302104,7.054461336282406,False,5.287403471722337,0.0,45.17122519729736,15623.393547166856,7429.369691166814
527,239.1820162358515,47.791114575054586,False,3.316153851409415,0.0,188.0747478093875,15862.575563402706,7477.160805741869
528,221.4611066110245,42.10361979650321,False,4.421822768838066,0.0,174.9356640456832,16084.036670013731,7519.264425538372
529,396.20521122557744,75.4219727938232,False,1.9032784977903705,4.875,314.0049599339639,16480.241881239308,7594.6863983321955
530,2216.5100167388073,446.51375081073473,False,2.1724873955015354,0.0,1767.823778532571,18696.751897978116,8041.20014914293
531,-704.8460407361091,-130.3872569571114,False,4.521892539949045,0.0,-578.9806763189467,17991.905857242007,7910.812892185819
532,310.8956347723087,55.31675799253492,False,2.256507706040764,0.0,253.32236907373306,18302.801492014314,7966.129650178354
533,-129.37466044564053,-27.242302430767914,False,3.719636895196911,0.0,-105.85199491006952,18173.426831568675,7938.887347747585
534,-218.43243593457896,-44.82161430847174,False,4.815673661112956,0.0,-178.42649528722018,17954.994395634098,7894.0657334391135
535,-100.73535530611164,-23.663771392456894,False,4.939727655261423,0.0,-82.01131156891617,17854.259040327986,7870.401962046657
536,-26.14604289769551,-6.562371527162308,False,1.684378449234042,0.0,-21.268049819767242,17828.11299743029,7863.839590519495
537,26.255585098866334,0.7461885192823496,False,4.1705877164604095,0.0,21.338808863123575,17854.368582529154,7864.585779038777
538,1358.1685478925508,251.94139262854515,False,1.4482618290202784,0.0,1104.7788934349853,19212.537130421704,8116.527171667322
539,1420.9515414512157,239.05634806570336,False,2.761627880688252,4.875,1174.258565504824,20633.48867187292,8355.583519733025
540,-84.66119946003516,-15.01359890214558,False,1.3585667311721659,0.0,-71.00616728906175,20548.827472412886,8340.56992083088
541,-76.43212735861903,-17.804782588611246,False,5.396969705718548,0.0,-64.02431447572633,20472.39534505427,8322.765138242268
542,-284.1294918057832,-52.11259849066357,False,5.837436958777057,0.0,-237.85433027389664,20188.265853248486,8270.652539751605
543,-527.7462024915462,-89.85377608027702,False,2.7669439859624503,0.0,-440.65937039723167,19660.519650756938,8180.798763671328
544,194.3170116703395,26.467466753039403,False,6.46761997074695,0.0,161.38192494655314,19854.83666242728,8207.266230424368
545,56.63232877165785,4.490224516776799,False,5.011844069071834,0.0,47.13026018580922,19911.468991198937,8211.756454941144
546,-385.43817975718014,-73.41123501762179,False,4.081689907725451,4.875,-320.9836346472838,19526.030811441757,8138.345219923522
547,742.8378567830711,117.10186236099244,False,4.7872770217841785,4.875,616.0737174002944,20268.868668224826,8255.447082284514
548,-432.83352234641916,-77.57386145443286,False,1.5091373842981257,4.875,-361.64379827628443,19836.035145878406,8177.873220830082
549,-0.014057108914244054,-2.897691246741558,False,2.895332671420376,0.0,-0.011698533593062166,19836.021088769492,8174.97552958334
550,-124.99425062768668,-27.06984715525597,False,6.0976574526239755,0.0,-104.02206092505469,19711.026838141806,8147.905682428084
551,-93.372755588828,-17.589523404195827,False,1.817098473650556,0.0,-77.60033065828273,19617.654082552977,8130.316159023889
552,-613.8400462100932,-108.35282882678872,False,3.958263144800091,0.0,-509.44548052810455,19003.814036342883,8021.9633301971
553,-737.7128899991408,-133.84362496115222,False,4.420310926215247,0.0,-608.2895759642038,18266.101146343743,7888.119705235948
554,-207.01130209988784,-39.45640205180873,False,1.6806169970846723,0.0,-169.2355170451638,18059.089844243856,7848.663303184138
555,-386.76591407290323,-89.24983919172797,False,4.890814455029945,13.0,-315.4068893362052,17672.32393017095,7759.4134639924105
556,-12.952631259464908,-4.872589639222484,False,2.428696948757407,0.0,-10.508738568999831,17659.371298911487,7754.540874353188
557,-559.733408314836,-111.76176901278173,False,6.1516919722466215,0.0,-454.1233312743009,17099.637890596652,7642.779105340406
558,-647.4133399963284,-129.61624084986832,False,3.168322881835416,0.0,-520.9654220282955,16452.224550600324,7513.162864490538
559,-142.54548781334617,-32.679490743558816,False,3.82412883802315,0.0,-113.69012590781051,16309.679062786978,7480.483373746979
560,-108.16023189677517,-28.530189745526386,False,6.456673031898802,0.0,-86.08671518314759,16201.518830890203,7451.953184001452
561,-142.49678599620546,-35.436864897575425,False,6.116538560907637,0.0,-113.17645965953767,16059.022044893998,7416.516319103877
562,685.3304356258192,143.98867339062755,False,3.0779436964581053,0.0,538.2638185387335,16744.352480519818,7560.504992494505
563,-300.6869425133882,-70.2005351490738,False,5.427737835649857,4.875,-240.78914519996425,16443.66553800643,7490.304457345432
564,-503.4326669200313,-108.20652578380377,False,1.422079038858168,4.875,-401.52322017508567,15940.232871086399,7382.097931561628
565,67.32257746266296,4.394616460312427,False,4.814604766186101,4.875,53.238356236164435,16007.555448549061,7386.49254802194
566,-702.6248381137759,-150.89654533436962,False,4.516370727332959,0.0,-556.2446635067392,15304.930610435285,7235.59600268757
567,1357.6364796549462,289.4007351278234,False,5.73763001455624,0.0,1062.4981145125664,16662.567090090233,7524.996737815393
568,-506.2297509306575,-105.57049766720564,False,4.32454748107415,0.0,-404.983800744526,16156.337339159576,7419.426240148187
569,449.56535143133357,89.13372561583154,False,3.751677572460519,0.0,356.6799482430415,16605.90269059091,7508.559965764019
570,284.0056676825677,54.0236228555075,False,3.0056276831607107,0.0,226.9764171438995,16889.908358273475,7562.583588619526
571,58.45769606144115,9.831110612388212,False,1.7217937475803957,0.0,46.90479170147254,16948.366054334914,7572.414699231915
572,-143.1880970993799,-34.49780072765104,False,6.31116744037154,0.0,-115.00146381210038,16805.177957235534,7537.916898504263
573,-156.37864790122413,-42.79024337761246,False,3.7714337921923486,4.875,-122.234838315804,16648.79930933431,7495.126655126651
574,1261.0681474208648,242.82306409550958,False,4.51556538866339,4.875,1008.8545179366919,17909.867456755175,7737.949719222161
575,31.262845765300142,-3.6314231609086933,False,4.567361035499798,4.875,25.451907890709037,17941.130302520476,7734.318296061252
576,-773.9523620962997,-149.14602413780503,False,5.28870776302813,0.0,-630.0950457215228,17167.177940424175,7585.172271923447
577,341.1806504318542,59.64864468908165,False,6.471636402362964,0.0,275.0603693404096,17508.35859085603,7644.820916612528
578,12.499077158882898,-4.033575651646349,False,6.40982606208036,0.0,10.122826748448887,17520.857668014913,7640.787340960882
579,30.150244992906195,-0.7886660502126839,False,1.6456517903089196,4.875,24.418259252809957,17551.00791300782,7639.998674910669
580,-133.497032021248,-35.053855295226626,False,4.799191412860079,4.875,-108.11736813888146,17417.51088098657,7604.944819615443
581,20.51380391871561,-7.426902623530875,False,6.481750117537697,4.875,16.583956424708788,17438.024684905286,7597.517916991912
582,228.69814631982885,36.10263315733505,False,2.6670512548460295,4.875,185.05346190764777,17666.722831225114,7633.620550149247
583,-178.5542787475257,-37.01859725213123,False,3.3291106959943026,0.0,-144.86479219138877,17488.16855247759,7596.601952897116
584,106.885122198309,16.93786389890895,False,3.4600601847378067,0.0,86.48719811466225,17595.0536746759,7613.539816796025
585,-476.63002509702414,-93.53390496927993,False,3.2630668827223217,0.0,-386.35918701046654,17118.423649578875,7520.0059118267445
586,-469.8557965781269,-109.63704311287948,False,5.225409537368403,13.0,-378.4441630026158,16648.56785300075,7410.368868713865
587,1649.8347789048964,313.33252934319415,False,3.6344264377851627,13.0,1319.8678231239173,18298.402631905647,7723.701398057059
588,168.91784835531632,25.6488236096072,False,5.175601272749796,0.0,138.09342347295933,18467.32048026096,7749.350221666667
589,1808.5144345521721,306.4076584932369,False,2.163990342895237,17.875,1482.06778571604,20275.834914813135,8055.757880159904
590,62.799710626538854,-0.9128027217762611,False,6.366702495878047,4.875,52.47081085243707,20338.634625439674,8054.845077438127
591,145.0198399195162,20.103350656407866,False,3.6703935926931526,0.0,121.24609567041517,20483.65446535919,8074.948428094535
592,838.0344793530403,133.0022654469211,False,3.485434773443784,0.0,701.5467791326754,21321.68894471223,8207.950693541456
593,-893.7711098926684,-143.32426820277476,False,3.672532282045324,0.0,-754.119373971939,20427.917834819564,8064.626425338681
594,-332.02440963216793,-64.17625236762771,False,5.048897852567593,4.875,-277.7720551171078,20095.893425187394,8000.450172971053
595,100.59998183870744,13.556478999224048,False,3.154481439099445,0.0,83.88902140038394,20196.4934070261,8014.006651970277
596,618.999081952014,91.36629512199035,False,5.903767906394795,4.875,516.8540189236288,20815.492488978114,8105.372947092267
597,-8.97072921938775,-9.03023996108914,False,2.71762309900777,4.875,-7.533112357306379,20806.521759758725,8096.342707131178
598,637.6887080000143,94.93664801832605,False,2.3820551868044326,4.875,535.4950047948838,21444.21046775874,8191.279355149504
599,-276.6538450811407,-53.79090660299863,False,5.957235006548215,4.875,-233.69517348469026,21167.5566226776,8137.488448546505
600,232.86788246084743,31.996516507619248,False,4.6179304201869495,0.0,196.25343553304123,21400.424505138446,8169.484965054125
601,-226.66363164170278,-39.67284468223279,False,4.366983055799341,0.0,-191.35777001526932,21173.760873496743,8129.812120371892
602,-854.1893878309205,-136.11119125009913,False,1.804683729514155,0.0,-719.8828803103355,20319.571485665823,7993.700929121793
603,-785.1012020700896,-146.43837357358348,False,4.733258480126152,13.0,-656.3960869766323,19534.470283595732,7847.262555548209
604,187.90605011250457,27.133192139742857,False,4.93268671904632,0.0,155.8401712537154,19722.37633370824,7874.395747687952
605,-354.2029727952264,-60.873482568109644,False,1.0418993256727531,0.0,-294.37138955278954,19368.173360913013,7813.522265119843
606,802.792837817045,130.135199682295,False,2.9267140319739045,4.875,664.855924102776,20170.966198730057,7943.657464802138
607,-689.7655478861574,-119.07765843075909,False,5.25496075977603,0.0,-575.9428502151743,19481.2006508439,7824.579806371379
608,593.9544616261891,99.76757702265402,False,1.9369540777208158,0.0,492.2499305258142,20075.15511247009,7924.347383394033
609,833.9530641857118,133.33225037439965,False,5.198158958775092,0.0,695.4226548525371,20909.1081766558,8057.679633768433
610,303.3951734852149,46.882334894711036,False,1.428998462807261,0.0,255.08384012769662,21212.503350141018,8104.5619686631435
611,-532.9973317956101,-89.02956980935444,False,5.224957891805688,0.0,-449.1927198780613,20679.506018345408,8015.532398853789
612,577.6591756173195,91.05941265335657,False,2.111422123630442,0.0,484.4883408403325,21257.165193962726,8106.591811507146
613,-726.1551571317144,-119.07227438594141,False,5.254851638023779,0.0,-612.3377343837967,20531.010036831012,7987.519537121205
614,2410.1453742027056,390.05058543253784,False,1.2067805094597903,0.0,2018.888008260708,22941.155411033717,8377.570122553743
615,1742.1269363879903,245.74828272222578,False,2.59284175277283,4.875,1488.9108119129917,24683.282347421708,8623.31840527597
616,1036.9056627931182,135.92950167733983,False,4.192885186595037,0.0,896.7832759291833,25720.188010214824,8759.24790695331
617,-379.4331802265536,-53.75141998252127,False,4.602044305506553,0.0,-330.28380454953884,25340.75482998827,8705.496486970787
618,97.0010109631653,6.660628803404535,False,6.102662112801426,0.0,84.23772004695934,25437.755840951435,8712.157115774193
619,496.0558029593783,56.69154524259436,False,3.362224778266683,4.875,431.1270329385173,25933.811643910813,8768.848661016787
620,713.5663728381998,85.5325487777201,False,6.185494003539509,0.0,621.8483300569402,26647.37801674901,8854.381209794508
621,520.9323586668745,58.175520376883156,False,2.066024456476154,4.875,455.8158138335152,27168.310375415887,8912.55673017139
622,370.3538936377612,42.831871562708685,False,2.55463501054636,0.0,324.9673870645061,27538.66426905365,8955.3886017341
623,-588.141549382603,-76.85556912835858,False,5.651991721263786,0.0,-516.9379719755082,26950.522719671048,8878.533032605741
624,247.45631879872343,20.604175373221793,False,5.146606656323188,4.875,216.83053676917845,27197.97903846977,8899.137207978963
625,51.56848849143023,1.3197567159652035,False,4.999910991317913,0.0,45.248820784147114,27249.5475269612,8900.45696469493
626,-18.931591275848078,-4.26966941291525,False,1.9552939513201304,0.0,-16.61721581425296,27230.615935685353,8896.187295282014
627,2838.002470636338,323.76535135372325,False,6.154069067396581,17.875,2490.208050215218,30068.61840632169,9219.952646635737
628,-186.89873431421614,-22.423281995976826,False,1.7028014733364545,0.0,-166.17825379157577,29881.719672007475,9197.52936463976
629,33.52950423958555,1.5874818707301386,False,2.1546502988664624,0.0,29.78737206998895,29915.24917624706,9199.116846510491
630,-1189.9760196158347,-137.53776189962582,False,5.023728534833535,0.0,-1057.4619862510424,28725.273156631225,9061.579084610865
631,187.41167655545266,17.95780177822406,False,3.783692021712447,0.0,165.67018275551615,28912.68483318668,9079.536886389089
632,-972.6677031804672,-121.71458244365016,False,4.781091293826751,4.875,-860.6092120306438,27940.01713000621,8957.822303945439
633,96.93259423014622,1.5119388574960055,False,5.180196492163448,4.875,85.36545888048677,28036.949724236358,8959.334242802935
634,24.851503388062852,1.9249277634081425,False,1.0265571995446903,0.0,21.90001842511002,28061.80122762442,8961.259170566344
635,674.2936083966155,68.75262631292964,False,6.454749981205233,4.875,594.2112321024806,28736.094836021035,9030.011796879273
636,-1050.1144884589544,-127.21841860542185,False,5.395392102062856,0.0,-928.2914619555954,27685.98034756208,8902.793378273851
637,831.357577776242,90.26334467693508,False,5.025218910563954,4.875,731.194014188743,28517.33792533832,8993.056722950787
638,148.101312590749,14.363055467210938,False,2.9384997419887107,0.0,130.79975738154934,28665.43923792907,9007.419778417998
639,-672.9494953558315,-79.2538349352701,False,1.003893614824593,0.0,-594.699554035386,27992.489742573238,8928.165943482727
640,-748.655841418169,-94.22087455651493,False,5.095179149590058,0.0,-659.530146011244,27243.83390115507,8833.945068926212
641,357.26097645279316,35.792063345729964,False,3.0078726509440163,4.875,313.5860404561192,27601.094877607862,8869.737132271943
642,-254.58740271626007,-33.41073415003514,False,2.663463290583437,0.0,-223.84013185680837,27346.5074748916,8836.326398121908
643,335.95406594605646,33.08509788615167,False,3.0099101560503367,4.875,294.9840579038545,27682.46154083766,8869.411496008059
644,1713.3999537325717,195.68749767830053,False,5.871231687069536,4.875,1506.9662243672017,29395.861494570232,9065.098993686359
645,1579.510212818644,170.9530548983186,False,3.254735670688646,4.875,1400.4274222496367,30975.371707388877,9236.052048584677
646,1305.927042056171,0.0,True,0.0,0.0,0.0,32281.298749445046,9236.052048584677
647,-639.2002310006267,-68.97218059762928,False,2.9390988826884996,0.0,-573.1671492856859,31642.098518444418,9167.079867987048
648,51.734279108201164,1.220896065447107,False,4.224817524889858,0.0,46.2885655178642,31693.83279755262,9168.300764052496
649,-469.626769104568,-50.767712857367655,False,1.3333161095184,0.0,-420.19237235671875,31224.20602844805,9117.533051195129
650,587.3106908881628,58.674221662983435,False,4.0726470216493444,0.0,524.56382220353,31811.516719336214,9176.207272858112
651,-378.22715593920213,-45.06901662776478,False,5.422564223236253,0.0,-338.5807035346736,31433.28956339701,9131.138256230346
652,-437.6403172671847,-50.18649505078845,False,3.7278626445055814,0.0,-391.18168486090184,30995.649246129826,9080.951761179558
653,134.59358207121994,11.650761468905332,False,2.821666710795736,0.0,120.12115389151887,31130.242828201044,9092.602522648463
654,1388.0045228500187,143.27652361033685,False,5.332097679815046,0.0,1239.3959015598668,32518.247351051064,9235.8790462588
655,-1039.3077679836952,-108.2761268477259,False,1.7896752100522186,0.0,-932.8213163460214,31478.939583067367,9127.602919411074
656,671.582073196396,69.67765139682477,False,1.4645173739798851,0.0,600.4399044255913,32150.521656263765,9197.2805708079
657,-1554.3059017538847,-166.27459075532968,False,5.039538706171524,0.0,-1393.0708497047265,30596.21575450988,9031.00598005257
658,-99.39208847751179,-15.352197616049775,False,4.525172727431934,0.0,-88.56506358889395,30496.82366603237,9015.65378243652
659,1037.7742267214662,108.22631274462162,False,5.315725189893282,0.0,924.2321887869513,31534.597892753838,9123.880095181143
660,598.8171688969011,52.810004517413006,False,5.614907628136785,4.875,535.5172567513513,32133.41506165074,9176.690099698555
661,1344.8774421589144,130.41268238900756,False,4.2224257187636445,4.875,1205.3673340511432,33478.29250380965,9307.102782087562
662,-607.9127393168662,-76.6144488019858,False,2.8231748702991752,13.0,-547.1214653851796,32870.37976449278,9230.488333285577
663,-582.7412697420472,-69.5466748216887,False,5.570126166308649,4.875,-523.6397210866671,32287.638494750736,9160.941658463888
664,-264.5861929117903,-29.958743185791846,False,2.625458794077971,0.0,-237.25290852007643,32023.052301838947,9130.982915278095
665,-540.8706447869667,-64.56454605569165,False,3.3488538903826166,4.875,-484.52995262165774,31482.18165705198,9066.418369222403
666,760.5034636221998,78.55859725349676,False,2.003210333600682,0.0,679.9416560351023,32242.68512067418,9144.9769664759
667,-1424.0413997771623,-155.63011787128423,False,3.643403018271587,4.875,-1276.9296849241496,30818.64372089702,8989.346848604617
668,-498.9027342586467,-63.8656670799745,False,4.996864671030052,4.875,-444.90893184970224,30319.740986638375,8925.481181524643
669,682.7172121058893,70.01833649888114,False,5.005532963304493,0.0,607.6933426437037,31002.458198744265,8995.499518023524
670,-1418.1687736362048,-156.83775993325156,False,4.346493950863969,0.0,-1265.6775076538172,29584.28942510806,8838.661758090273
671,-1201.4458760098903,-144.7776362484987,False,4.604677238375945,4.875,-1066.1479169997676,28382.843549098172,8693.884121841775
672,106.56087436355511,6.341917543990859,False,1.29022733436068,4.875,94.05372948520358,28489.40442346173,8700.226039385765
673,1576.9387403425721,182.31369041880075,False,2.339557864872799,0.0,1392.2854920588986,30066.3431638043,8882.539729804566
674,223.86467448073478,22.341177816435852,False,2.477522236860686,0.0,199.04597442743824,30290.207838285034,8904.880907621002
675,283.5479224709651,25.961418938347414,False,5.266325827177376,0.0,252.3201777054403,30573.755760755997,8930.84232655935
676,-785.9995059695818,-86.78157635774268,False,1.1607151410126364,0.0,-700.3786447528518,29787.756254786415,8844.060750201608
